PeriodEnd,PeriodStart,Period,AirTemp,Ghi
2012-10-08T09:00:00Z,2012-10-08T08:00:00Z,PT60M,13.2,1
2012-10-08T10:00:00Z,2012-10-08T09:00:00Z,PT60M,12.9,0
2012-10-08T11:00:00Z,2012-10-08T10:00:00Z,PT60M,12.9,0
2012-10-08T12:00:00Z,2012-10-08T11:00:00Z,PT60M,12.8,0
2012-10-08T13:00:00Z,2012-10-08T12:00:00Z,PT60M,12.6,0
2012-10-08T14:00:00Z,2012-10-08T13:00:00Z,PT60M,12.2,0
2012-10-08T15:00:00Z,2012-10-08T14:00:00Z,PT60M,11.8,0
2012-10-08T16:00:00Z,2012-10-08T15:00:00Z,PT60M,11.7,0
2012-10-08T17:00:00Z,2012-10-08T16:00:00Z,PT60M,11.7,0
2012-10-08T18:00:00Z,2012-10-08T17:00:00Z,PT60M,11.8,0
2012-10-08T19:00:00Z,2012-10-08T18:00:00Z,PT60M,11.9,0
2012-10-08T20:00:00Z,2012-10-08T19:00:00Z,PT60M,11.9,12
2012-10-08T21:00:00Z,2012-10-08T20:00:00Z,PT60M,12.0,126
2012-10-08T22:00:00Z,2012-10-08T21:00:00Z,PT60M,12.5,173
2012-10-08T23:00:00Z,2012-10-08T22:00:00Z,PT60M,13.3,409
2012-10-09T00:00:00Z,2012-10-08T23:00:00Z,PT60M,14.1,281
2012-10-09T01:00:00Z,2012-10-09T00:00:00Z,PT60M,14.5,158
2012-10-09T02:00:00Z,2012-10-09T01:00:00Z,PT60M,14.7,313
2012-10-09T03:00:00Z,2012-10-09T02:00:00Z,PT60M,14.8,701
2012-10-09T04:00:00Z,2012-10-09T03:00:00Z,PT60M,15.1,824
2012-10-09T05:00:00Z,2012-10-09T04:00:00Z,PT60M,15.4,688
2012-10-09T06:00:00Z,2012-10-09T05:00:00Z,PT60M,15.6,493
2012-10-09T07:00:00Z,2012-10-09T06:00:00Z,PT60M,15.4,252
2012-10-09T08:00:00Z,2012-10-09T07:00:00Z,PT60M,14.8,65
2012-10-09T09:00:00Z,2012-10-09T08:00:00Z,PT60M,14.2,4
2012-10-09T10:00:00Z,2012-10-09T09:00:00Z,PT60M,13.4,0
2012-10-09T11:00:00Z,2012-10-09T10:00:00Z,PT60M,12.5,0
2012-10-09T12:00:00Z,2012-10-09T11:00:00Z,PT60M,11.6,0
2012-10-09T13:00:00Z,2012-10-09T12:00:00Z,PT60M,11.3,0
2012-10-09T14:00:00Z,2012-10-09T13:00:00Z,PT60M,11.5,0
2012-10-09T15:00:00Z,2012-10-09T14:00:00Z,PT60M,11.7,0
2012-10-09T16:00:00Z,2012-10-09T15:00:00Z,PT60M,11.7,0
2012-10-09T17:00:00Z,2012-10-09T16:00:00Z,PT60M,11.4,0
2012-10-09T18:00:00Z,2012-10-09T17:00:00Z,PT60M,11.2,0
2012-10-09T19:00:00Z,2012-10-09T18:00:00Z,PT60M,11.3,1
2012-10-09T20:00:00Z,2012-10-09T19:00:00Z,PT60M,11.6,36
2012-10-09T21:00:00Z,2012-10-09T20:00:00Z,PT60M,12.0,197
2012-10-09T22:00:00Z,2012-10-09T21:00:00Z,PT60M,13.4,421
2012-10-09T23:00:00Z,2012-10-09T22:00:00Z,PT60M,15.5,631
2012-10-10T00:00:00Z,2012-10-09T23:00:00Z,PT60M,17.7,801
2012-10-10T01:00:00Z,2012-10-10T00:00:00Z,PT60M,18.9,917
2012-10-10T02:00:00Z,2012-10-10T01:00:00Z,PT60M,19.5,964
2012-10-10T03:00:00Z,2012-10-10T02:00:00Z,PT60M,19.9,942
2012-10-10T04:00:00Z,2012-10-10T03:00:00Z,PT60M,20.2,852
2012-10-10T05:00:00Z,2012-10-10T04:00:00Z,PT60M,20.5,701
2012-10-10T06:00:00Z,2012-10-10T05:00:00Z,PT60M,20.7,504
2012-10-10T07:00:00Z,2012-10-10T06:00:00Z,PT60M,20.2,283
2012-10-10T08:00:00Z,2012-10-10T07:00:00Z,PT60M,19.3,81
2012-10-10T09:00:00Z,2012-10-10T08:00:00Z,PT60M,18.2,5
2012-10-10T10:00:00Z,2012-10-10T09:00:00Z,PT60M,17.3,0
2012-10-10T11:00:00Z,2012-10-10T10:00:00Z,PT60M,16.5,0
2012-10-10T12:00:00Z,2012-10-10T11:00:00Z,PT60M,15.8,0
2012-10-10T13:00:00Z,2012-10-10T12:00:00Z,PT60M,15.3,0
2012-10-10T14:00:00Z,2012-10-10T13:00:00Z,PT60M,15.1,0
2012-10-10T15:00:00Z,2012-10-10T14:00:00Z,PT60M,15.0,0
2012-10-10T16:00:00Z,2012-10-10T15:00:00Z,PT60M,14.9,0
2012-10-10T17:00:00Z,2012-10-10T16:00:00Z,PT60M,14.8,0
2012-10-10T18:00:00Z,2012-10-10T17:00:00Z,PT60M,14.7,0
2012-10-10T19:00:00Z,2012-10-10T18:00:00Z,PT60M,14.6,0
2012-10-10T20:00:00Z,2012-10-10T19:00:00Z,PT60M,14.6,7
2012-10-10T21:00:00Z,2012-10-10T20:00:00Z,PT60M,14.6,10
2012-10-10T22:00:00Z,2012-10-10T21:00:00Z,PT60M,14.7,17
2012-10-10T23:00:00Z,2012-10-10T22:00:00Z,PT60M,14.8,21
2012-10-11T00:00:00Z,2012-10-10T23:00:00Z,PT60M,15.0,73
2012-10-11T01:00:00Z,2012-10-11T00:00:00Z,PT60M,15.1,71
2012-10-11T02:00:00Z,2012-10-11T01:00:00Z,PT60M,15.1,90
2012-10-11T03:00:00Z,2012-10-11T02:00:00Z,PT60M,15.1,495
2012-10-11T04:00:00Z,2012-10-11T03:00:00Z,PT60M,15.2,485
2012-10-11T05:00:00Z,2012-10-11T04:00:00Z,PT60M,15.4,214
2012-10-11T06:00:00Z,2012-10-11T05:00:00Z,PT60M,15.6,113
2012-10-11T07:00:00Z,2012-10-11T06:00:00Z,PT60M,15.5,42
2012-10-11T08:00:00Z,2012-10-11T07:00:00Z,PT60M,15.1,11
2012-10-11T09:00:00Z,2012-10-11T08:00:00Z,PT60M,14.7,4
2012-10-11T10:00:00Z,2012-10-11T09:00:00Z,PT60M,14.0,0
2012-10-11T11:00:00Z,2012-10-11T10:00:00Z,PT60M,13.0,0
2012-10-11T12:00:00Z,2012-10-11T11:00:00Z,PT60M,11.9,0
2012-10-11T13:00:00Z,2012-10-11T12:00:00Z,PT60M,11.4,0
2012-10-11T14:00:00Z,2012-10-11T13:00:00Z,PT60M,11.3,0
2012-10-11T15:00:00Z,2012-10-11T14:00:00Z,PT60M,11.2,0
2012-10-11T16:00:00Z,2012-10-11T15:00:00Z,PT60M,11.0,0
2012-10-11T17:00:00Z,2012-10-11T16:00:00Z,PT60M,10.7,0
2012-10-11T18:00:00Z,2012-10-11T17:00:00Z,PT60M,10.4,0
2012-10-11T19:00:00Z,2012-10-11T18:00:00Z,PT60M,10.2,1
2012-10-11T20:00:00Z,2012-10-11T19:00:00Z,PT60M,10.2,29
2012-10-11T21:00:00Z,2012-10-11T20:00:00Z,PT60M,10.2,27
2012-10-11T22:00:00Z,2012-10-11T21:00:00Z,PT60M,10.3,130
2012-10-11T23:00:00Z,2012-10-11T22:00:00Z,PT60M,10.4,249
2012-10-12T00:00:00Z,2012-10-11T23:00:00Z,PT60M,10.6,264
2012-10-12T01:00:00Z,2012-10-12T00:00:00Z,PT60M,11.0,156
2012-10-12T02:00:00Z,2012-10-12T01:00:00Z,PT60M,11.7,131
2012-10-12T03:00:00Z,2012-10-12T02:00:00Z,PT60M,12.4,176
2012-10-12T04:00:00Z,2012-10-12T03:00:00Z,PT60M,12.7,123
2012-10-12T05:00:00Z,2012-10-12T04:00:00Z,PT60M,12.7,413
2012-10-12T06:00:00Z,2012-10-12T05:00:00Z,PT60M,12.6,487
2012-10-12T07:00:00Z,2012-10-12T06:00:00Z,PT60M,12.6,282
2012-10-12T08:00:00Z,2012-10-12T07:00:00Z,PT60M,12.7,83
2012-10-12T09:00:00Z,2012-10-12T08:00:00Z,PT60M,12.7,6
2012-10-12T10:00:00Z,2012-10-12T09:00:00Z,PT60M,12.4,0
2012-10-12T11:00:00Z,2012-10-12T10:00:00Z,PT60M,11.8,0
2012-10-12T12:00:00Z,2012-10-12T11:00:00Z,PT60M,11.2,0
2012-10-12T13:00:00Z,2012-10-12T12:00:00Z,PT60M,10.9,0
2012-10-12T14:00:00Z,2012-10-12T13:00:00Z,PT60M,10.7,0
2012-10-12T15:00:00Z,2012-10-12T14:00:00Z,PT60M,10.6,0
2012-10-12T16:00:00Z,2012-10-12T15:00:00Z,PT60M,10.5,0
2012-10-12T17:00:00Z,2012-10-12T16:00:00Z,PT60M,10.5,0
2012-10-12T18:00:00Z,2012-10-12T17:00:00Z,PT60M,10.4,0
2012-10-12T19:00:00Z,2012-10-12T18:00:00Z,PT60M,10.6,1
2012-10-12T20:00:00Z,2012-10-12T19:00:00Z,PT60M,11.1,37
2012-10-12T21:00:00Z,2012-10-12T20:00:00Z,PT60M,11.5,202
2012-10-12T22:00:00Z,2012-10-12T21:00:00Z,PT60M,12.5,427
2012-10-12T23:00:00Z,2012-10-12T22:00:00Z,PT60M,13.8,628
2012-10-13T00:00:00Z,2012-10-12T23:00:00Z,PT60M,15.2,559
2012-10-13T01:00:00Z,2012-10-13T00:00:00Z,PT60M,16.0,778
2012-10-13T02:00:00Z,2012-10-13T01:00:00Z,PT60M,16.2,897
2012-10-13T03:00:00Z,2012-10-13T02:00:00Z,PT60M,16.4,813
2012-10-13T04:00:00Z,2012-10-13T03:00:00Z,PT60M,16.5,798
2012-10-13T05:00:00Z,2012-10-13T04:00:00Z,PT60M,16.5,700
2012-10-13T06:00:00Z,2012-10-13T05:00:00Z,PT60M,16.4,505
2012-10-13T07:00:00Z,2012-10-13T06:00:00Z,PT60M,16.1,251
2012-10-13T08:00:00Z,2012-10-13T07:00:00Z,PT60M,15.6,65
2012-10-13T09:00:00Z,2012-10-13T08:00:00Z,PT60M,15.0,6
2012-10-13T10:00:00Z,2012-10-13T09:00:00Z,PT60M,14.4,0
2012-10-13T11:00:00Z,2012-10-13T10:00:00Z,PT60M,13.7,0
2012-10-13T12:00:00Z,2012-10-13T11:00:00Z,PT60M,13.0,0
2012-10-13T13:00:00Z,2012-10-13T12:00:00Z,PT60M,12.6,0
2012-10-13T14:00:00Z,2012-10-13T13:00:00Z,PT60M,12.4,0
2012-10-13T15:00:00Z,2012-10-13T14:00:00Z,PT60M,12.2,0
2012-10-13T16:00:00Z,2012-10-13T15:00:00Z,PT60M,11.7,0
2012-10-13T17:00:00Z,2012-10-13T16:00:00Z,PT60M,11.0,0
2012-10-13T18:00:00Z,2012-10-13T17:00:00Z,PT60M,10.3,0
2012-10-13T19:00:00Z,2012-10-13T18:00:00Z,PT60M,10.4,0
2012-10-13T20:00:00Z,2012-10-13T19:00:00Z,PT60M,10.9,24
2012-10-13T21:00:00Z,2012-10-13T20:00:00Z,PT60M,11.6,144
2012-10-13T22:00:00Z,2012-10-13T21:00:00Z,PT60M,12.7,317
2012-10-13T23:00:00Z,2012-10-13T22:00:00Z,PT60M,14.0,492
2012-10-14T00:00:00Z,2012-10-13T23:00:00Z,PT60M,15.4,446
2012-10-14T01:00:00Z,2012-10-14T00:00:00Z,PT60M,16.2,569
2012-10-14T02:00:00Z,2012-10-14T01:00:00Z,PT60M,16.5,742
2012-10-14T03:00:00Z,2012-10-14T02:00:00Z,PT60M,16.7,873
2012-10-14T04:00:00Z,2012-10-14T03:00:00Z,PT60M,16.8,855
2012-10-14T05:00:00Z,2012-10-14T04:00:00Z,PT60M,16.9,709
2012-10-14T06:00:00Z,2012-10-14T05:00:00Z,PT60M,16.9,515
2012-10-14T07:00:00Z,2012-10-14T06:00:00Z,PT60M,16.5,296
2012-10-14T08:00:00Z,2012-10-14T07:00:00Z,PT60M,15.9,91
2012-10-14T09:00:00Z,2012-10-14T08:00:00Z,PT60M,15.2,8
2012-10-14T10:00:00Z,2012-10-14T09:00:00Z,PT60M,14.5,0
2012-10-14T11:00:00Z,2012-10-14T10:00:00Z,PT60M,13.7,0
2012-10-14T12:00:00Z,2012-10-14T11:00:00Z,PT60M,12.9,0
2012-10-14T13:00:00Z,2012-10-14T12:00:00Z,PT60M,12.5,0
2012-10-14T14:00:00Z,2012-10-14T13:00:00Z,PT60M,12.5,0
2012-10-14T15:00:00Z,2012-10-14T14:00:00Z,PT60M,12.5,0
2012-10-14T16:00:00Z,2012-10-14T15:00:00Z,PT60M,12.3,0
2012-10-14T17:00:00Z,2012-10-14T16:00:00Z,PT60M,12.1,0
2012-10-14T18:00:00Z,2012-10-14T17:00:00Z,PT60M,11.8,0
2012-10-14T19:00:00Z,2012-10-14T18:00:00Z,PT60M,11.9,1
2012-10-14T20:00:00Z,2012-10-14T19:00:00Z,PT60M,12.3,45
2012-10-14T21:00:00Z,2012-10-14T20:00:00Z,PT60M,12.8,216
2012-10-14T22:00:00Z,2012-10-14T21:00:00Z,PT60M,14.4,442
2012-10-14T23:00:00Z,2012-10-14T22:00:00Z,PT60M,16.7,648
2012-10-15T00:00:00Z,2012-10-14T23:00:00Z,PT60M,19.1,815
2012-10-15T01:00:00Z,2012-10-15T00:00:00Z,PT60M,20.4,926
2012-10-15T02:00:00Z,2012-10-15T01:00:00Z,PT60M,21.0,972
2012-10-15T03:00:00Z,2012-10-15T02:00:00Z,PT60M,21.5,949
2012-10-15T04:00:00Z,2012-10-15T03:00:00Z,PT60M,21.8,858
2012-10-15T05:00:00Z,2012-10-15T04:00:00Z,PT60M,22.0,708
2012-10-15T06:00:00Z,2012-10-15T05:00:00Z,PT60M,22.2,514
2012-10-15T07:00:00Z,2012-10-15T06:00:00Z,PT60M,21.7,295
2012-10-15T08:00:00Z,2012-10-15T07:00:00Z,PT60M,20.7,91
2012-10-15T09:00:00Z,2012-10-15T08:00:00Z,PT60M,19.6,8
2012-10-15T10:00:00Z,2012-10-15T09:00:00Z,PT60M,18.6,0
2012-10-15T11:00:00Z,2012-10-15T10:00:00Z,PT60M,17.5,0
2012-10-15T12:00:00Z,2012-10-15T11:00:00Z,PT60M,16.4,0
2012-10-15T13:00:00Z,2012-10-15T12:00:00Z,PT60M,15.7,0
2012-10-15T14:00:00Z,2012-10-15T13:00:00Z,PT60M,15.2,0
2012-10-15T15:00:00Z,2012-10-15T14:00:00Z,PT60M,14.7,0
2012-10-15T16:00:00Z,2012-10-15T15:00:00Z,PT60M,14.4,0
2012-10-15T17:00:00Z,2012-10-15T16:00:00Z,PT60M,14.1,0
2012-10-15T18:00:00Z,2012-10-15T17:00:00Z,PT60M,13.9,0
2012-10-15T19:00:00Z,2012-10-15T18:00:00Z,PT60M,14.1,0
2012-10-15T20:00:00Z,2012-10-15T19:00:00Z,PT60M,14.7,11
2012-10-15T21:00:00Z,2012-10-15T20:00:00Z,PT60M,15.2,40
2012-10-15T22:00:00Z,2012-10-15T21:00:00Z,PT60M,17.1,348
2012-10-15T23:00:00Z,2012-10-15T22:00:00Z,PT60M,19.8,561
2012-10-16T00:00:00Z,2012-10-15T23:00:00Z,PT60M,22.7,768
2012-10-16T01:00:00Z,2012-10-16T00:00:00Z,PT60M,24.3,925
2012-10-16T02:00:00Z,2012-10-16T01:00:00Z,PT60M,24.9,873
2012-10-16T03:00:00Z,2012-10-16T02:00:00Z,PT60M,25.4,891
2012-10-16T04:00:00Z,2012-10-16T03:00:00Z,PT60M,25.7,855
2012-10-16T05:00:00Z,2012-10-16T04:00:00Z,PT60M,25.8,707
2012-10-16T06:00:00Z,2012-10-16T05:00:00Z,PT60M,25.8,510
2012-10-16T07:00:00Z,2012-10-16T06:00:00Z,PT60M,25.2,247
2012-10-16T08:00:00Z,2012-10-16T07:00:00Z,PT60M,24.1,64
2012-10-16T09:00:00Z,2012-10-16T08:00:00Z,PT60M,23.0,7
2012-10-16T10:00:00Z,2012-10-16T09:00:00Z,PT60M,22.4,0
2012-10-16T11:00:00Z,2012-10-16T10:00:00Z,PT60M,22.1,0
2012-10-16T12:00:00Z,2012-10-16T11:00:00Z,PT60M,22.0,0
2012-10-16T13:00:00Z,2012-10-16T12:00:00Z,PT60M,21.8,0
2012-10-16T14:00:00Z,2012-10-16T13:00:00Z,PT60M,21.6,0
2012-10-16T15:00:00Z,2012-10-16T14:00:00Z,PT60M,21.4,0
2012-10-16T16:00:00Z,2012-10-16T15:00:00Z,PT60M,21.1,0
2012-10-16T17:00:00Z,2012-10-16T16:00:00Z,PT60M,20.8,0
2012-10-16T18:00:00Z,2012-10-16T17:00:00Z,PT60M,20.5,0
2012-10-16T19:00:00Z,2012-10-16T18:00:00Z,PT60M,20.1,1
2012-10-16T20:00:00Z,2012-10-16T19:00:00Z,PT60M,19.6,42
2012-10-16T21:00:00Z,2012-10-16T20:00:00Z,PT60M,19.1,208
2012-10-16T22:00:00Z,2012-10-16T21:00:00Z,PT60M,19.2,434
2012-10-16T23:00:00Z,2012-10-16T22:00:00Z,PT60M,19.7,642
2012-10-17T00:00:00Z,2012-10-16T23:00:00Z,PT60M,20.2,753
2012-10-17T01:00:00Z,2012-10-17T00:00:00Z,PT60M,20.4,733
2012-10-17T02:00:00Z,2012-10-17T01:00:00Z,PT60M,20.4,879
2012-10-17T03:00:00Z,2012-10-17T02:00:00Z,PT60M,20.3,896
2012-10-17T04:00:00Z,2012-10-17T03:00:00Z,PT60M,20.1,830
2012-10-17T05:00:00Z,2012-10-17T04:00:00Z,PT60M,19.7,711
2012-10-17T06:00:00Z,2012-10-17T05:00:00Z,PT60M,19.4,518
2012-10-17T07:00:00Z,2012-10-17T06:00:00Z,PT60M,18.6,294
2012-10-17T08:00:00Z,2012-10-17T07:00:00Z,PT60M,17.6,92
2012-10-17T09:00:00Z,2012-10-17T08:00:00Z,PT60M,16.6,9
2012-10-17T10:00:00Z,2012-10-17T09:00:00Z,PT60M,16.0,0
2012-10-17T11:00:00Z,2012-10-17T10:00:00Z,PT60M,15.6,0
2012-10-17T12:00:00Z,2012-10-17T11:00:00Z,PT60M,15.3,0
2012-10-17T13:00:00Z,2012-10-17T12:00:00Z,PT60M,14.9,0
2012-10-17T14:00:00Z,2012-10-17T13:00:00Z,PT60M,14.4,0
2012-10-17T15:00:00Z,2012-10-17T14:00:00Z,PT60M,13.8,0
2012-10-17T16:00:00Z,2012-10-17T15:00:00Z,PT60M,13.5,0
2012-10-17T17:00:00Z,2012-10-17T16:00:00Z,PT60M,13.4,0
2012-10-17T18:00:00Z,2012-10-17T17:00:00Z,PT60M,13.4,0
2012-10-17T19:00:00Z,2012-10-17T18:00:00Z,PT60M,13.6,0
2012-10-17T20:00:00Z,2012-10-17T19:00:00Z,PT60M,14.0,26
2012-10-17T21:00:00Z,2012-10-17T20:00:00Z,PT60M,14.4,112
2012-10-17T22:00:00Z,2012-10-17T21:00:00Z,PT60M,15.4,308
2012-10-17T23:00:00Z,2012-10-17T22:00:00Z,PT60M,16.9,323
2012-10-18T00:00:00Z,2012-10-17T23:00:00Z,PT60M,18.4,535
2012-10-18T01:00:00Z,2012-10-18T00:00:00Z,PT60M,19.3,672
2012-10-18T02:00:00Z,2012-10-18T01:00:00Z,PT60M,19.8,806
2012-10-18T03:00:00Z,2012-10-18T02:00:00Z,PT60M,20.2,910
2012-10-18T04:00:00Z,2012-10-18T03:00:00Z,PT60M,20.5,763
2012-10-18T05:00:00Z,2012-10-18T04:00:00Z,PT60M,20.6,640
2012-10-18T06:00:00Z,2012-10-18T05:00:00Z,PT60M,20.6,504
2012-10-18T07:00:00Z,2012-10-18T06:00:00Z,PT60M,20.2,293
2012-10-18T08:00:00Z,2012-10-18T07:00:00Z,PT60M,19.3,91
2012-10-18T09:00:00Z,2012-10-18T08:00:00Z,PT60M,18.4,9
2012-10-18T10:00:00Z,2012-10-18T09:00:00Z,PT60M,17.8,0
2012-10-18T11:00:00Z,2012-10-18T10:00:00Z,PT60M,17.4,0
2012-10-18T12:00:00Z,2012-10-18T11:00:00Z,PT60M,17.1,0
2012-10-18T13:00:00Z,2012-10-18T12:00:00Z,PT60M,16.7,0
2012-10-18T14:00:00Z,2012-10-18T13:00:00Z,PT60M,16.2,0
2012-10-18T15:00:00Z,2012-10-18T14:00:00Z,PT60M,15.7,0
2012-10-18T16:00:00Z,2012-10-18T15:00:00Z,PT60M,15.3,0
2012-10-18T17:00:00Z,2012-10-18T16:00:00Z,PT60M,15.0,0
2012-10-18T18:00:00Z,2012-10-18T17:00:00Z,PT60M,14.7,0
2012-10-18T19:00:00Z,2012-10-18T18:00:00Z,PT60M,14.8,1
2012-10-18T20:00:00Z,2012-10-18T19:00:00Z,PT60M,15.2,31
2012-10-18T21:00:00Z,2012-10-18T20:00:00Z,PT60M,15.6,62
2012-10-18T22:00:00Z,2012-10-18T21:00:00Z,PT60M,16.9,85
2012-10-18T23:00:00Z,2012-10-18T22:00:00Z,PT60M,18.9,409
2012-10-19T00:00:00Z,2012-10-18T23:00:00Z,PT60M,21.0,674
2012-10-19T01:00:00Z,2012-10-19T00:00:00Z,PT60M,22.4,786
2012-10-19T02:00:00Z,2012-10-19T01:00:00Z,PT60M,23.3,810
2012-10-19T03:00:00Z,2012-10-19T02:00:00Z,PT60M,24.2,874
2012-10-19T04:00:00Z,2012-10-19T03:00:00Z,PT60M,24.5,730
2012-10-19T05:00:00Z,2012-10-19T04:00:00Z,PT60M,24.4,422
2012-10-19T06:00:00Z,2012-10-19T05:00:00Z,PT60M,24.1,385
2012-10-19T07:00:00Z,2012-10-19T06:00:00Z,PT60M,23.4,270
2012-10-19T08:00:00Z,2012-10-19T07:00:00Z,PT60M,22.3,81
2012-10-19T09:00:00Z,2012-10-19T08:00:00Z,PT60M,21.1,9
2012-10-19T10:00:00Z,2012-10-19T09:00:00Z,PT60M,20.1,0
2012-10-19T11:00:00Z,2012-10-19T10:00:00Z,PT60M,19.4,0
2012-10-19T12:00:00Z,2012-10-19T11:00:00Z,PT60M,18.6,0
2012-10-19T13:00:00Z,2012-10-19T12:00:00Z,PT60M,18.2,0
2012-10-19T14:00:00Z,2012-10-19T13:00:00Z,PT60M,17.9,0
2012-10-19T15:00:00Z,2012-10-19T14:00:00Z,PT60M,17.6,0
2012-10-19T16:00:00Z,2012-10-19T15:00:00Z,PT60M,17.6,0
2012-10-19T17:00:00Z,2012-10-19T16:00:00Z,PT60M,17.7,0
2012-10-19T18:00:00Z,2012-10-19T17:00:00Z,PT60M,17.9,0
2012-10-19T19:00:00Z,2012-10-19T18:00:00Z,PT60M,18.4,1
2012-10-19T20:00:00Z,2012-10-19T19:00:00Z,PT60M,19.1,63
2012-10-19T21:00:00Z,2012-10-19T20:00:00Z,PT60M,19.8,240
2012-10-19T22:00:00Z,2012-10-19T21:00:00Z,PT60M,21.3,467
2012-10-19T23:00:00Z,2012-10-19T22:00:00Z,PT60M,23.4,677
2012-10-20T00:00:00Z,2012-10-19T23:00:00Z,PT60M,25.6,845
2012-10-20T01:00:00Z,2012-10-20T00:00:00Z,PT60M,26.4,894
2012-10-20T02:00:00Z,2012-10-20T01:00:00Z,PT60M,26.3,866
2012-10-20T03:00:00Z,2012-10-20T02:00:00Z,PT60M,26.0,822
2012-10-20T04:00:00Z,2012-10-20T03:00:00Z,PT60M,25.4,742
2012-10-20T05:00:00Z,2012-10-20T04:00:00Z,PT60M,24.6,673
2012-10-20T06:00:00Z,2012-10-20T05:00:00Z,PT60M,23.7,518
2012-10-20T07:00:00Z,2012-10-20T06:00:00Z,PT60M,22.4,296
2012-10-20T08:00:00Z,2012-10-20T07:00:00Z,PT60M,21.0,94
2012-10-20T09:00:00Z,2012-10-20T08:00:00Z,PT60M,19.5,10
2012-10-20T10:00:00Z,2012-10-20T09:00:00Z,PT60M,18.1,0
2012-10-20T11:00:00Z,2012-10-20T10:00:00Z,PT60M,17.0,0
2012-10-20T12:00:00Z,2012-10-20T11:00:00Z,PT60M,15.8,0
2012-10-20T13:00:00Z,2012-10-20T12:00:00Z,PT60M,15.1,0
2012-10-20T14:00:00Z,2012-10-20T13:00:00Z,PT60M,14.6,0
2012-10-20T15:00:00Z,2012-10-20T14:00:00Z,PT60M,14.2,0
2012-10-20T16:00:00Z,2012-10-20T15:00:00Z,PT60M,14.0,0
2012-10-20T17:00:00Z,2012-10-20T16:00:00Z,PT60M,14.0,0
2012-10-20T18:00:00Z,2012-10-20T17:00:00Z,PT60M,14.0,0
2012-10-20T19:00:00Z,2012-10-20T18:00:00Z,PT60M,14.5,1
2012-10-20T20:00:00Z,2012-10-20T19:00:00Z,PT60M,15.3,49
2012-10-20T21:00:00Z,2012-10-20T20:00:00Z,PT60M,16.2,168
2012-10-20T22:00:00Z,2012-10-20T21:00:00Z,PT60M,17.5,391
2012-10-20T23:00:00Z,2012-10-20T22:00:00Z,PT60M,19.2,270
2012-10-21T00:00:00Z,2012-10-20T23:00:00Z,PT60M,20.9,341
2012-10-21T01:00:00Z,2012-10-21T00:00:00Z,PT60M,21.9,601
2012-10-21T02:00:00Z,2012-10-21T01:00:00Z,PT60M,22.6,539
2012-10-21T03:00:00Z,2012-10-21T02:00:00Z,PT60M,23.1,326
2012-10-21T04:00:00Z,2012-10-21T03:00:00Z,PT60M,23.4,232
2012-10-21T05:00:00Z,2012-10-21T04:00:00Z,PT60M,23.5,215
2012-10-21T06:00:00Z,2012-10-21T05:00:00Z,PT60M,23.6,130
2012-10-21T07:00:00Z,2012-10-21T06:00:00Z,PT60M,23.2,129
2012-10-21T08:00:00Z,2012-10-21T07:00:00Z,PT60M,22.4,77
2012-10-21T09:00:00Z,2012-10-21T08:00:00Z,PT60M,21.5,12
2012-10-21T10:00:00Z,2012-10-21T09:00:00Z,PT60M,20.3,0
2012-10-21T11:00:00Z,2012-10-21T10:00:00Z,PT60M,18.9,0
2012-10-21T12:00:00Z,2012-10-21T11:00:00Z,PT60M,17.5,0
2012-10-21T13:00:00Z,2012-10-21T12:00:00Z,PT60M,16.4,0
2012-10-21T14:00:00Z,2012-10-21T13:00:00Z,PT60M,15.6,0
2012-10-21T15:00:00Z,2012-10-21T14:00:00Z,PT60M,14.9,0
2012-10-21T16:00:00Z,2012-10-21T15:00:00Z,PT60M,14.4,0
2012-10-21T17:00:00Z,2012-10-21T16:00:00Z,PT60M,14.1,0
2012-10-21T18:00:00Z,2012-10-21T17:00:00Z,PT60M,13.9,0
2012-10-21T19:00:00Z,2012-10-21T18:00:00Z,PT60M,13.8,1
2012-10-21T20:00:00Z,2012-10-21T19:00:00Z,PT60M,13.9,43
2012-10-21T21:00:00Z,2012-10-21T20:00:00Z,PT60M,14.1,100
2012-10-21T22:00:00Z,2012-10-21T21:00:00Z,PT60M,14.3,168
2012-10-21T23:00:00Z,2012-10-21T22:00:00Z,PT60M,14.7,146
2012-10-22T00:00:00Z,2012-10-21T23:00:00Z,PT60M,15.1,161
2012-10-22T01:00:00Z,2012-10-22T00:00:00Z,PT60M,14.9,114
2012-10-22T02:00:00Z,2012-10-22T01:00:00Z,PT60M,14.3,541
2012-10-22T03:00:00Z,2012-10-22T02:00:00Z,PT60M,13.6,779
2012-10-22T04:00:00Z,2012-10-22T03:00:00Z,PT60M,13.5,712
2012-10-22T05:00:00Z,2012-10-22T04:00:00Z,PT60M,13.8,346
2012-10-22T06:00:00Z,2012-10-22T05:00:00Z,PT60M,14.0,97
2012-10-22T07:00:00Z,2012-10-22T06:00:00Z,PT60M,14.0,28
2012-10-22T08:00:00Z,2012-10-22T07:00:00Z,PT60M,13.6,19
2012-10-22T09:00:00Z,2012-10-22T08:00:00Z,PT60M,13.3,9
2012-10-22T10:00:00Z,2012-10-22T09:00:00Z,PT60M,13.0,0
2012-10-22T11:00:00Z,2012-10-22T10:00:00Z,PT60M,12.7,0
2012-10-22T12:00:00Z,2012-10-22T11:00:00Z,PT60M,12.5,0
